L,lambda,R_any_mean,R_x_mean,R_y_mean
300,0.861255,0.6562729,0.4746035,0.4851647
300,0.861256,0.658924,0.4770723,0.488125
300,0.861257,0.6588666,0.4776053,0.4879059
300,0.861258,0.6601561,0.478385,0.4886364
300,0.861259,0.6590836,0.4772292,0.4878624
300,0.86126,0.6589134,0.4773576,0.4877374
300,0.861261,0.659479,0.4778319,0.4877782
300,0.861262,0.6596895,0.4779933,0.4882583
300,0.861263,0.6586483,0.4767225,0.4876405
300,0.861264,0.660208,0.4783349,0.4888484
300,0.861265,0.6594482,0.4775422,0.4879348
300,0.861266,0.6607862,0.4788842,0.4893616
300,0.861267,0.6604524,0.4784902,0.4890055
300,0.861268,0.6605792,0.4786376,0.4890501
300,0.861269,0.659569,0.4778391,0.4885268
300,0.86127,0.6598802,0.4783035,0.4887521
300,0.861271,0.6605532,0.4792104,0.4894322
300,0.861272,0.6616114,0.4796433,0.4899674
300,0.861273,0.6613405,0.4795921,0.4899078
300,0.861274,0.6603242,0.478319,0.4888887
300,0.861275,0.6602692,0.4779754,0.4890628
300,0.861276,0.6612657,0.4789689,0.4902807
300,0.861277,0.6610559,0.4787494,0.489866
300,0.861278,0.6606077,0.4786556,0.489021
300,0.861279,0.6591091,0.4772168,0.4879252
300,0.86128,0.6595507,0.477685,0.4883452
300,0.861281,0.6592305,0.477513,0.4879488
300,0.861282,0.6604156,0.4784817,0.48948
300,0.861283,0.6606143,0.4788246,0.4891537
300,0.861284,0.6606575,0.4788279,0.4888926
300,0.861285,0.6606064,0.4788263,0.4895777
300,0.861286,0.6602089,0.4782411,0.4891784
300,0.861287,0.6610991,0.4795639,0.4899609
300,0.861288,0.6607308,0.4787426,0.489637
300,0.861289,0.6604772,0.4785296,0.4890644
300,0.86129,0.6592685,0.47722,0.4881722
300,0.861291,0.6585144,0.4764731,0.4875474
300,0.861292,0.6535542,0.4714348,0.4829864
300,0.861293,0.6533289,0.471456,0.4827723
300,0.861294,0.6522999,0.4705014,0.4818131
300,0.861295,0.6535389,0.4721413,0.4826528
300,0.861296,0.6543999,0.4730528,0.4830287
300,0.861297,0.6554356,0.4736932,0.4841203
300,0.861298,0.6556869,0.4743954,0.4844662
300,0.861299,0.6549155,0.4730241,0.4840614
300,0.8613,0.6563652,0.4746816,0.4855804
300,0.861301,0.6545245,0.4726879,0.4840301
300,0.861302,0.6496032,0.4683679,0.4787279
300,0.861303,0.6492402,0.4678122,0.4788
300,0.861304,0.64512,0.4641434,0.4749226
300,0.861305,0.6455002,0.4643122,0.4749645
300,0.861306,0.6377532,0.457373,0.4679966
300,0.861307,0.6377624,0.4570289,0.4681325
300,0.861308,0.6377086,0.4566582,0.4679773
300,0.861309,0.6377736,0.4570126,0.4679455
300,0.86131,0.639743,0.4587749,0.4699831
300,0.861311,0.6409993,0.4600782,0.4710333
300,0.861312,0.6431765,0.4620378,0.4733494
300,0.861313,0.6446407,0.4638126,0.4740938
300,0.861314,0.6468837,0.4653041,0.475785
300,0.861315,0.6458743,0.4649033,0.4755708
300,0.861316,0.6462044,0.4649826,0.4754265
300,0.861317,0.6453993,0.4643688,0.4751471
300,0.861318,0.6433386,0.4619689,0.4729675
300,0.861319,0.641624,0.461067,0.4711381
300,0.86132,0.6395837,0.4588193,0.4695069
300,0.861321,0.6365786,0.455844,0.4667328
300,0.861322,0.6388184,0.4581834,0.4684747
300,0.861323,0.6422662,0.4608359,0.4725121
300,0.861324,0.6461187,0.4645449,0.4760345
300,0.861325,0.6496819,0.4679371,0.4791311
300,0.861326,0.6527221,0.4712105,0.4820668
300,0.861327,0.6571849,0.4754895,0.4862019
300,0.861328,0.6608864,0.4794762,0.4894325
300,0.861329,0.659391,0.4773679,0.4879816
300,0.86133,0.6594968,0.4777852,0.4882198
300,0.861331,0.660602,0.4786862,0.489517
300,0.861332,0.6596725,0.4783496,0.4882463
300,0.861333,0.6627037,0.4810298,0.4911766
300,0.861334,0.6609938,0.4787631,0.4902871
300,0.861335,0.6642335,0.4823685,0.4925416
300,0.861336,0.6652572,0.4829173,0.4937277
300,0.861337,0.6686676,0.4866208,0.4971509
300,0.861338,0.670769,0.4888748,0.4986229
300,0.861339,0.6807576,0.4983516,0.5087406
300,0.86134,0.6867043,0.5036826,0.5145757
300,0.861341,0.7182808,0.5369848,0.5447251
300,0.861342,0.7180625,0.536632,0.5446068
300,0.861343,0.7190023,0.5380144,0.5460385
300,0.861344,0.7189749,0.536917,0.5461112
300,0.861345,0.7197421,0.5386251,0.5466294
300,0.861346,0.7179716,0.5366154,0.5448787
300,0.861347,0.7197038,0.5381604,0.5462505
300,0.861348,0.7201205,0.5387268,0.5472889
300,0.861349,0.7204668,0.5386249,0.5475281
300,0.86135,0.7212864,0.5399896,0.5481713
300,0.861351,0.7216861,0.5404324,0.5485565
300,0.861352,0.7228705,0.541758,0.5493745
300,0.861353,0.7264391,0.5454079,0.5539173
300,0.861354,0.7270562,0.5460143,0.553732
300,0.861355,0.741027,0.5612628,0.5678396
300,0.861356,0.7415578,0.5613772,0.5685289
300,0.861357,0.7408855,0.5611461,0.5682058
300,0.861358,0.7403996,0.5604424,0.5672039
300,0.861359,0.7406618,0.5606277,0.5677422
300,0.86136,0.7412719,0.5614169,0.5685371
300,0.861361,0.7413697,0.5613914,0.5687527
300,0.861362,0.7414175,0.5617187,0.5686163
300,0.861363,0.7410112,0.5608345,0.5683499
300,0.861364,0.7419402,0.5619713,0.5689524
300,0.861365,0.7408145,0.5606652,0.5674906
300,0.861366,0.7412739,0.561035,0.5684711
300,0.861367,0.7407808,0.5606307,0.5680466
300,0.861368,0.7412348,0.5612508,0.5679127
300,0.861369,0.7420438,0.561924,0.5692246
300,0.86137,0.7408907,0.5604803,0.5683499
300,0.861371,0.741029,0.5608611,0.5681469
300,0.861372,0.7411505,0.5613054,0.5680671
300,0.861373,0.7408876,0.5608635,0.568011
300,0.861374,0.7412793,0.5610785,0.568562
300,0.861375,0.7408856,0.561368,0.5678226
300,0.861376,0.7409708,0.5607007,0.5680609
300,0.861377,0.7413557,0.5613531,0.5684738
300,0.861378,0.7407174,0.5601896,0.5682256
300,0.861379,0.7414355,0.5610879,0.5681549
300,0.86138,0.7419174,0.5618426,0.5688952
300,0.861381,0.7417032,0.5615486,0.5688167
300,0.861382,0.7423168,0.5622892,0.5692117
300,0.861383,0.7417017,0.5622464,0.568625
300,0.861384,0.7413974,0.5616374,0.5682738
300,0.861385,0.7422008,0.5618086,0.5694483
300,0.861386,0.7420897,0.5626258,0.5685048
300,0.861387,0.7420609,0.5619455,0.5689496
300,0.861388,0.7413242,0.561048,0.5686296
300,0.861389,0.7418194,0.5613266,0.5690856
300,0.86139,0.7424573,0.562221,0.569497
300,0.861391,0.7413931,0.5617153,0.5690793
300,0.861392,0.7429977,0.5632528,0.5703054
300,0.861393,0.7436197,0.5636426,0.5708741
300,0.861394,0.7434743,0.563665,0.5704539
300,0.861395,0.7421725,0.5619219,0.5694107
300,0.861396,0.7440072,0.5640628,0.571224
300,0.861397,0.7441871,0.5643562,0.5713461
300,0.861398,0.7433755,0.5640711,0.570278
300,0.861399,0.7432265,0.5635608,0.5704925
300,0.8614,0.7443679,0.5644231,0.5719189
300,0.861401,0.7435216,0.5637224,0.5707519
300,0.861402,0.7426266,0.5629076,0.5697597
300,0.861403,0.7439393,0.5642001,0.5711266
300,0.861404,0.7434414,0.563637,0.5707189
300,0.861405,0.7445532,0.5649346,0.5716426
300,0.861406,0.7445197,0.5645402,0.5717313
300,0.861407,0.7452712,0.5657755,0.5721364
300,0.861408,0.7458402,0.5666806,0.5726278
300,0.861409,0.7458916,0.5661211,0.5733887
300,0.86141,0.7468304,0.5671112,0.5742001
300,0.861411,0.7467106,0.5670302,0.5741699
300,0.861412,0.746867,0.5670648,0.574403
300,0.861413,0.7468331,0.5671209,0.5742122
300,0.861414,0.746688,0.5673798,0.574033
300,0.861415,0.7468253,0.567728,0.5738921
300,0.861416,0.7472458,0.5675934,0.574571
300,0.861417,0.7473657,0.5678989,0.574686
300,0.861418,0.7463921,0.5670872,0.5731163
300,0.861419,0.7484219,0.5691083,0.5756567
300,0.86142,0.748249,0.5692095,0.5756458
300,0.861421,0.7484569,0.5689506,0.5756684
300,0.861422,0.7493983,0.5704812,0.5762829
300,0.861423,0.7497348,0.5707923,0.576744
300,0.861424,0.7500245,0.5709072,0.5773024
300,0.861425,0.7508098,0.5717247,0.5782135
300,0.861426,0.7527685,0.5737086,0.5803775
300,0.861427,0.7512988,0.5722687,0.5786443
300,0.861428,0.751255,0.5719655,0.578565
300,0.861429,0.7515544,0.5726342,0.5791065
300,0.86143,0.7517953,0.5723583,0.5790273
300,0.861431,0.7515324,0.5725603,0.5788186
300,0.861432,0.751347,0.5723579,0.5783807
300,0.861433,0.7521097,0.5733605,0.5792241
300,0.861434,0.7518346,0.5728277,0.579449
300,0.861435,0.7527414,0.574038,0.5800867
300,0.861436,0.7534595,0.5743298,0.5811061
300,0.861437,0.7546344,0.5761101,0.5818426
300,0.861438,0.7560818,0.5776397,0.5835738
300,0.861439,0.7568121,0.578129,0.5844617
300,0.86144,0.7580535,0.5791696,0.586193
300,0.861441,0.7570525,0.5785444,0.5844891
300,0.861442,0.758237,0.5796186,0.5859694
300,0.861443,0.7584385,0.5803205,0.5859125
300,0.861444,0.7584257,0.5802006,0.5858912
300,0.861445,0.7577612,0.5797891,0.5852427
300,0.861446,0.7583152,0.5800418,0.585894
300,0.861447,0.7586482,0.5805473,0.5864357
300,0.861448,0.7586795,0.5809916,0.5860475
300,0.861449,0.75916,0.5806882,0.5873038
300,0.86145,0.7588757,0.5807817,0.5863064
300,0.861451,0.7599935,0.5817693,0.5876385
300,0.861452,0.7603231,0.5824261,0.5880393
300,0.861453,0.7637612,0.5864266,0.5917582
300,0.861454,0.7642299,0.5865286,0.5919858
300,0.861455,0.7638577,0.5863346,0.5918023
300,0.861456,0.7627665,0.585311,0.5904703
300,0.861457,0.7643375,0.5865144,0.5921674
300,0.861458,0.7637321,0.5860836,0.5915423
300,0.861459,0.7637889,0.5867312,0.5916701
300,0.86146,0.7629496,0.5849511,0.591306
300,0.861461,0.7636521,0.5858647,0.5917741
300,0.861462,0.7625777,0.5849992,0.5902198
300,0.861463,0.7637604,0.5862913,0.5914885
300,0.861464,0.7646091,0.5863237,0.5929774
300,0.861465,0.7635607,0.5857375,0.5916585
300,0.861466,0.763389,0.58583,0.5913037
300,0.861467,0.7640905,0.5863871,0.5921712
300,0.861468,0.7634747,0.5856193,0.5910026
300,0.861469,0.7646927,0.5873506,0.5922744
300,0.86147,0.7640268,0.586167,0.5919673
300,0.861471,0.7640251,0.5869418,0.5915493
300,0.861472,0.7648401,0.5868538,0.5930391
300,0.861473,0.764406,0.5864277,0.5921293
300,0.861474,0.7642238,0.5867705,0.5919379
300,0.861475,0.7638936,0.5866547,0.5914602
300,0.861476,0.7641588,0.5862489,0.5923839
300,0.861477,0.7641019,0.5866189,0.5922094
300,0.861478,0.7646493,0.5869078,0.592671
300,0.861479,0.7637074,0.5858735,0.5915554
300,0.86148,0.7626896,0.5849045,0.5906761
300,0.861481,0.7642319,0.5865942,0.5917274
300,0.861482,0.7640517,0.5864855,0.591943
300,0.861483,0.7636893,0.5855292,0.5918958
300,0.861484,0.7642802,0.5865457,0.5922417
300,0.861485,0.7645289,0.58665,0.5922661
300,0.861486,0.7638336,0.5860834,0.591863
300,0.861487,0.7644368,0.5871041,0.5918438
300,0.861488,0.7644583,0.5867897,0.5923143
300,0.861489,0.7635276,0.5863415,0.5910449
300,0.86149,0.7645068,0.5870221,0.5923399
300,0.861491,0.7639747,0.5861603,0.5919685
300,0.861492,0.763153,0.5853912,0.5910987
300,0.861493,0.764443,0.5870335,0.5924325
300,0.861494,0.7633648,0.5856227,0.5917614
300,0.861495,0.7642854,0.5866595,0.5919738
300,0.861496,0.7649005,0.5874025,0.5930172
300,0.861497,0.7640761,0.5861733,0.5920179
300,0.861498,0.7635114,0.5856017,0.5915773
300,0.861499,0.7640925,0.5864771,0.5922675
300,0.8615,0.7633234,0.5856456,0.5912922
300,0.861501,0.7645315,0.5865798,0.5928793
300,0.861502,0.7645807,0.5867009,0.5927044
300,0.861503,0.7645318,0.5870997,0.5926218
300,0.861504,0.7642563,0.5868076,0.5923146
300,0.861505,0.763624,0.5862677,0.5918176
300,0.861506,0.7644088,0.5870415,0.5925593
300,0.861507,0.7644274,0.5870444,0.5923004
300,0.861508,0.7648957,0.5870327,0.5922893
300,0.861509,0.7640803,0.5864318,0.5920324
300,0.86151,0.7646833,0.5872641,0.5925762
300,0.861511,0.7651937,0.588122,0.5930323
300,0.861512,0.7649907,0.5867219,0.5932097
300,0.861513,0.7652668,0.5872741,0.5935431
300,0.861514,0.7654224,0.5876458,0.5935861
300,0.861515,0.7636434,0.5858763,0.5918842
300,0.861516,0.7653981,0.5880323,0.5932333
300,0.861517,0.7643184,0.5873141,0.5921687
300,0.861518,0.7641799,0.5871207,0.5919911
300,0.861519,0.7646965,0.5872363,0.593193
300,0.86152,0.765472,0.5877019,0.5937305
300,0.861521,0.7655839,0.5882804,0.5934527
300,0.861522,0.7649746,0.5875612,0.5927139
300,0.861523,0.7658034,0.5884013,0.5936615
300,0.861524,0.7656863,0.587932,0.5936905
300,0.861525,0.7647001,0.5871527,0.5928687
300,0.861526,0.764786,0.5876907,0.5926108
300,0.861527,0.7656001,0.5885249,0.5936027
300,0.861528,0.7654917,0.5881513,0.5934815
300,0.861529,0.7662934,0.589154,0.5945273
300,0.86153,0.7664503,0.588713,0.5947641
300,0.861531,0.7662683,0.5886545,0.5942823
300,0.861532,0.7656524,0.5884016,0.5938253
300,0.861533,0.7646404,0.5873459,0.5929318
300,0.861534,0.7657074,0.5878861,0.5938005
300,0.861535,0.7688374,0.5919467,0.5966694
300,0.861536,0.7680499,0.590863,0.5963436
300,0.861537,0.7690788,0.5921294,0.5972733
300,0.861538,0.7684079,0.5917951,0.5963929
300,0.861539,0.7692374,0.5925651,0.5969448
300,0.86154,0.76809,0.5911419,0.5966071
300,0.861541,0.768701,0.59158,0.5971717
300,0.861542,0.7683877,0.5909973,0.5966921
300,0.861543,0.7684594,0.5912533,0.5968003
300,0.861544,0.768213,0.5909651,0.5966153
300,0.861545,0.7683581,0.5912295,0.5964653
300,0.861546,0.7687997,0.5921429,0.5967218
300,0.861547,0.7680018,0.590789,0.5963326
300,0.861548,0.7690277,0.5915801,0.5977668
300,0.861549,0.7691955,0.5924415,0.5973844
300,0.86155,0.7690547,0.5924926,0.5974368
300,0.861551,0.768687,0.5921326,0.5968855
300,0.861552,0.7685716,0.5915445,0.5970487
300,0.861553,0.7691418,0.592202,0.5972535
300,0.861554,0.7689682,0.5922146,0.5970811
300,0.861555,0.7693396,0.5928042,0.5974167
300,0.861556,0.7686161,0.5923024,0.5966481
300,0.861557,0.7694159,0.5923742,0.597221
300,0.861558,0.76837,0.5915899,0.5962733
300,0.861559,0.7688393,0.5918585,0.5972128
300,0.86156,0.7681711,0.5915042,0.5964062
300,0.861561,0.7698016,0.5932746,0.5976572
300,0.861562,0.7692382,0.5923827,0.5976082
300,0.861563,0.769585,0.5928306,0.5979441
300,0.861564,0.7684007,0.5920084,0.5964738
300,0.861565,0.768437,0.5911756,0.597138
300,0.861566,0.7689113,0.5919094,0.5969992
300,0.861567,0.7692811,0.5924327,0.5976429
300,0.861568,0.7686671,0.5915561,0.5968928
300,0.861569,0.7680319,0.5906663,0.5965089
300,0.86157,0.7694922,0.5926458,0.5974183
300,0.861571,0.769515,0.5921559,0.5980122
300,0.861572,0.7690254,0.5923441,0.5971918
300,0.861573,0.7694414,0.5927147,0.5976031
300,0.861574,0.7683024,0.5915116,0.5967483
300,0.861575,0.7689577,0.5922082,0.5974107
300,0.861576,0.7685781,0.5917254,0.5968185
300,0.861577,0.7695451,0.5923794,0.5979375
300,0.861578,0.7691204,0.5926859,0.5968633
300,0.861579,0.7689378,0.5913549,0.5975168
300,0.86158,0.7688017,0.5918174,0.5971541
300,0.861581,0.769056,0.5923043,0.5972664
300,0.861582,0.7688262,0.591779,0.5973404
300,0.861583,0.7695717,0.5929865,0.5975937
300,0.861584,0.7688968,0.5916528,0.5971568
300,0.861585,0.7685703,0.5916286,0.5967938
300,0.861586,0.7693677,0.5930044,0.5973859
300,0.861587,0.7690957,0.5922159,0.5971291
300,0.861588,0.7688508,0.5922192,0.5969309
300,0.861589,0.7690415,0.5917559,0.5976028
300,0.86159,0.7697835,0.5926858,0.5978237
300,0.861591,0.7693718,0.5922701,0.5977088
300,0.861592,0.7691698,0.5924492,0.5970718
300,0.861593,0.7691756,0.5924125,0.5973967
300,0.861594,0.7690625,0.5924526,0.5974098
300,0.861595,0.769791,0.5929122,0.5981755
300,0.861596,0.7690852,0.5919139,0.5973436
300,0.861597,0.7706407,0.5934431,0.5991729
300,0.861598,0.7702075,0.5931366,0.5987942
300,0.861599,0.7710674,0.5946555,0.5993923
300,0.8616,0.7709707,0.5943156,0.599003
300,0.861601,0.770227,0.5933653,0.5984669
300,0.861602,0.7699582,0.5931952,0.5983777
300,0.861603,0.769571,0.5928066,0.5976133
300,0.861604,0.7695691,0.5921354,0.5984209
300,0.861605,0.7702389,0.5933936,0.5988553
300,0.861606,0.7703321,0.5934662,0.5986014
300,0.861607,0.7721762,0.5958679,0.6003063
300,0.861608,0.7717231,0.5955663,0.5998689
300,0.861609,0.7723799,0.5960119,0.6010492
300,0.86161,0.7723185,0.5954212,0.6010361
300,0.861611,0.7729883,0.5964872,0.601839
300,0.861612,0.7731048,0.5965155,0.6017476
300,0.861613,0.7731488,0.596914,0.6015253
300,0.861614,0.7729668,0.5964813,0.6016737
300,0.861615,0.7725475,0.5962018,0.6010134
300,0.861616,0.7724874,0.5960666,0.6009552
300,0.861617,0.7730482,0.5966633,0.6012688
300,0.861618,0.7735778,0.5975899,0.6017773
300,0.861619,0.7735011,0.5971244,0.6020038
300,0.86162,0.7735665,0.5970834,0.601808
300,0.861621,0.7741396,0.5982709,0.6023297
300,0.861622,0.774114,0.5979497,0.6027755
300,0.861623,0.7754567,0.5997113,0.603579
300,0.861624,0.7751611,0.5997446,0.603454
300,0.861625,0.7757601,0.5994187,0.6044461
300,0.861626,0.7747824,0.5988437,0.6037048
300,0.861627,0.775665,0.5994512,0.6039955
300,0.861628,0.775245,0.5991901,0.6037885
300,0.861629,0.7758964,0.600196,0.6045314
300,0.86163,0.775683,0.5998043,0.6044274
300,0.861631,0.7750057,0.5993791,0.60323
300,0.861632,0.7765756,0.600675,0.6052911
300,0.861633,0.7761705,0.6001325,0.6047044
300,0.861634,0.7754803,0.5992971,0.6045219
300,0.861635,0.7768318,0.6005308,0.6056565
300,0.861636,0.7769329,0.6016898,0.6054074
300,0.861637,0.776932,0.601003,0.6056354
300,0.861638,0.7765943,0.6012018,0.6055297
300,0.861639,0.7775209,0.6016752,0.6065418
300,0.86164,0.7777003,0.6018815,0.6065449
300,0.861641,0.7773016,0.6018548,0.6062671
300,0.861642,0.7779465,0.6027058,0.6065678
300,0.861643,0.7780606,0.6025274,0.6066877
300,0.861644,0.7775791,0.6019766,0.6062047
300,0.861645,0.777204,0.6015295,0.6058383
300,0.861646,0.7783314,0.6030622,0.6073776
300,0.861647,0.7772382,0.601468,0.6060476
300,0.861648,0.7777501,0.6023376,0.6064769
300,0.861649,0.7779009,0.6022398,0.6067396
300,0.86165,0.7777532,0.601578,0.6069593
300,0.861651,0.7775719,0.6020679,0.6064413
300,0.861652,0.7781274,0.6026833,0.6068394
300,0.861653,0.7787161,0.602866,0.6072079
300,0.861654,0.777941,0.6024796,0.6065428
300,0.861655,0.7780923,0.6025143,0.6069597
300,0.861656,0.7780239,0.6021313,0.6070786
300,0.861657,0.7783933,0.6031071,0.6072134
300,0.861658,0.7782598,0.6026438,0.6070859
300,0.861659,0.7779694,0.6017988,0.6068504
300,0.86166,0.7783247,0.6026902,0.6070999
300,0.861661,0.7785997,0.6031931,0.6077868
300,0.861662,0.7793187,0.6039781,0.6081436
300,0.861663,0.778338,0.6033036,0.6072393
300,0.861664,0.7782644,0.6029065,0.6068413
300,0.861665,0.7786686,0.6032045,0.6075703
300,0.861666,0.7787178,0.603331,0.6074729
300,0.861667,0.7789814,0.6037887,0.6078627
300,0.861668,0.7793006,0.6039856,0.6081836
300,0.861669,0.7787836,0.6033077,0.6073019
300,0.86167,0.7791311,0.6035705,0.6080103
300,0.861671,0.7792256,0.604387,0.608216
300,0.861672,0.7787636,0.6033217,0.6077727
300,0.861673,0.7783002,0.6028489,0.6073194
300,0.861674,0.7791314,0.6032184,0.6080909
300,0.861675,0.7795057,0.6039296,0.6086163
300,0.861676,0.7790028,0.6036701,0.6077331
300,0.861677,0.7798343,0.6045361,0.6086839
300,0.861678,0.7791021,0.6040978,0.6077545
300,0.861679,0.7794166,0.6037031,0.6081017
300,0.86168,0.7785969,0.6032741,0.6070543
300,0.861681,0.7792513,0.6037565,0.6080639
300,0.861682,0.7793046,0.6034117,0.6082551
300,0.861683,0.7791064,0.6035758,0.6081367
300,0.861684,0.7798629,0.6045551,0.6087775
300,0.861685,0.7786505,0.6033001,0.6077188
300,0.861686,0.7799191,0.6050851,0.6087985
300,0.861687,0.7799993,0.6044639,0.6092002
300,0.861688,0.7792281,0.6038278,0.6080538
300,0.861689,0.7797068,0.6049148,0.6086092
300,0.86169,0.7794179,0.6039214,0.6084647
300,0.861691,0.780878,0.6053957,0.6097319
300,0.861692,0.7796081,0.60407,0.6087723
300,0.861693,0.7806975,0.605622,0.6096213
300,0.861694,0.7795502,0.6046051,0.6086297
300,0.861695,0.7809481,0.6058359,0.6099066
300,0.861696,0.7809476,0.6060093,0.6098238
300,0.861697,0.7799044,0.6044751,0.6089714
300,0.861698,0.7815573,0.6065394,0.6107518
300,0.861699,0.7813866,0.6060459,0.6104924
300,0.8617,0.7814676,0.6066347,0.6102081
300,0.861701,0.7810461,0.6056351,0.6103491
300,0.861702,0.7805055,0.6052427,0.6097752
300,0.861703,0.7816406,0.606457,0.6106167
300,0.861704,0.7824625,0.6074706,0.6117744
300,0.861705,0.7824943,0.6075432,0.6119876
300,0.861706,0.7841576,0.6093702,0.613029
300,0.861707,0.783841,0.6094156,0.6130366
300,0.861708,0.7833386,0.6088401,0.61287
300,0.861709,0.7844781,0.6098806,0.6131509
300,0.86171,0.7842537,0.6095664,0.6137265
300,0.861711,0.7850376,0.6104201,0.6144488
300,0.861712,0.7846271,0.6103869,0.614038
300,0.861713,0.7852403,0.6108462,0.6149063
300,0.861714,0.7853265,0.6111457,0.6148838
300,0.861715,0.7842345,0.6095084,0.6137278
300,0.861716,0.7854031,0.6111662,0.6149973
300,0.861717,0.7866975,0.6125906,0.6162045
300,0.861718,0.7873184,0.613182,0.6170672
300,0.861719,0.7878234,0.6136075,0.6174623
300,0.86172,0.7883533,0.6145836,0.6176092
300,0.861721,0.7895174,0.6159854,0.6191328
300,0.861722,0.7906793,0.6170872,0.6201752
300,0.861723,0.7901603,0.6168492,0.6197163
300,0.861724,0.7911161,0.6177447,0.6210732
300,0.861725,0.7916384,0.6188046,0.6213604
300,0.861726,0.7913834,0.6180555,0.6210042
300,0.861727,0.791076,0.6172417,0.6214775
300,0.861728,0.7916462,0.6183133,0.621534
300,0.861729,0.7919344,0.6186354,0.621938
300,0.86173,0.7921747,0.6187509,0.6222278
300,0.861731,0.7928881,0.6199739,0.6226342
300,0.861732,0.7932223,0.6202282,0.6232513
300,0.861733,0.7938297,0.6208772,0.6239909
300,0.861734,0.7930089,0.6201185,0.622947
300,0.861735,0.7946519,0.6220556,0.6249712
300,0.861736,0.7953486,0.6229572,0.6251307
300,0.861737,0.7953501,0.6226042,0.625759
300,0.861738,0.7959473,0.6234604,0.6266212
300,0.861739,0.7961962,0.6232227,0.6266026
300,0.86174,0.7964184,0.624078,0.6264846
300,0.861741,0.7962211,0.6235913,0.6267094
300,0.861742,0.7967658,0.6246746,0.6268502
300,0.861743,0.7967222,0.6242628,0.6272985
300,0.861744,0.7971137,0.6246293,0.6274454
300,0.861745,0.7974825,0.6248794,0.6277779
300,0.861746,0.7966229,0.6245544,0.6272077
300,0.861747,0.7970762,0.6249367,0.6276646
300,0.861748,0.7975895,0.6257965,0.6280408
300,0.861749,0.7984583,0.6267887,0.6284397
300,0.86175,0.7984371,0.6262421,0.629365
300,0.861751,0.7992453,0.6276002,0.6298442
300,0.861752,0.7988591,0.6267975,0.6297226
300,0.861753,0.7988251,0.6264388,0.6293092
300,0.861754,0.797986,0.6260776,0.629011
300,0.861755,0.7979884,0.6262109,0.6284731
300,0.861756,0.7984858,0.6268617,0.628598
300,0.861757,0.7983834,0.6265426,0.628602
300,0.861758,0.7978078,0.6252291,0.6285307
300,0.861759,0.799403,0.6275824,0.6302186
300,0.86176,0.7987076,0.6269512,0.629326
300,0.861761,0.7991656,0.6272161,0.6299022
300,0.861762,0.7995555,0.6275896,0.630293
300,0.861763,0.799265,0.6274717,0.629986
300,0.861764,0.7992807,0.6275767,0.6301623
300,0.861765,0.7999548,0.6279777,0.6312146
300,0.861766,0.7992865,0.6271785,0.6298807
300,0.861767,0.7994336,0.6272107,0.6301715
300,0.861768,0.7997571,0.6276338,0.6304607
300,0.861769,0.7994136,0.6276348,0.6300424
300,0.86177,0.7999218,0.6281069,0.6304329
300,0.861771,0.8004437,0.6286867,0.6312171
300,0.861772,0.7998212,0.6282353,0.6305684
300,0.861773,0.799463,0.627665,0.6302429
300,0.861774,0.799557,0.6278374,0.6302555
300,0.861775,0.8003985,0.6289394,0.6311578
300,0.861776,0.8001789,0.6284888,0.6308428
300,0.861777,0.8003124,0.6284876,0.6311251
300,0.861778,0.8010633,0.6297086,0.6320347
300,0.861779,0.7998306,0.6282008,0.6308067
300,0.86178,0.799946,0.6284202,0.6305953
300,0.861781,0.7988379,0.6275671,0.629307
300,0.861782,0.8008434,0.6293665,0.6313441
300,0.861783,0.7999175,0.6279592,0.6307171
300,0.861784,0.8005287,0.6293128,0.6313331
300,0.861785,0.8000101,0.6283148,0.6309604
300,0.861786,0.8002485,0.6290797,0.6311536
300,0.861787,0.8008806,0.6293701,0.6318812
300,0.861788,0.8009025,0.6291106,0.6323408
300,0.861789,0.8007185,0.6293803,0.6313837
300,0.86179,0.8013812,0.6302934,0.6324144
300,0.861791,0.8012987,0.6296779,0.63258
300,0.861792,0.8011032,0.6298425,0.6321569
300,0.861793,0.8018995,0.6300623,0.6331938
300,0.861794,0.801785,0.6304895,0.6324232
300,0.861795,0.8022486,0.6315117,0.6330083
300,0.861796,0.8022243,0.6310176,0.6331228
300,0.861797,0.802483,0.631356,0.6332582
300,0.861798,0.80196,0.6309563,0.633155
300,0.861799,0.8023766,0.6317907,0.6329018
300,0.8618,0.8028814,0.6319315,0.6340347
300,0.861801,0.8043271,0.6341773,0.6351884
300,0.861802,0.8040981,0.6335379,0.6354107
300,0.861803,0.8060513,0.6353723,0.6373757
300,0.861804,0.8061114,0.6358078,0.637391
300,0.861805,0.8079129,0.6377786,0.6394713
300,0.861806,0.8076417,0.6376005,0.6389641
300,0.861807,0.8073564,0.6373431,0.6391675
300,0.861808,0.8072625,0.6377236,0.6383658
300,0.861809,0.8081257,0.6383145,0.6398639
300,0.86181,0.8081165,0.6383568,0.6395735
300,0.861811,0.8082442,0.6383902,0.6400872
300,0.861812,0.8091368,0.6395755,0.6406931
300,0.861813,0.8087062,0.638466,0.6407777
300,0.861814,0.8085947,0.6391076,0.6405291
300,0.861815,0.8103047,0.6409464,0.6419999
300,0.861816,0.8113479,0.6420596,0.643477
300,0.861817,0.8119559,0.6430491,0.6440051
300,0.861818,0.8136725,0.644801,0.646101
300,0.861819,0.8155068,0.6478351,0.6478384
